industry,year,quarter,AFDAR,AFDATTAR,ALCR,ARGYoY,ATDR,BDR,BEP,BEPR,CASA,CDCR,CDGYoY,CFFSTS,CFM,CFOGYoY,CFOTTE,CIC,CLGYoY,CROA,CROFA,CashR,CurrentR,DTAR,DTER,DTTCR,DTTNWR,EBIT,EBITDA,EBITDAGYoY,EBITGYoY,EGYoY,EQR,ER,FASFR,FCF,FITNRR,FL,GPGYoY,GPM,GSR,IBPGYoY,ICR,IGYoY,IIGYoY,LTASFR,LTDCR,LTDGYoY,LTDTECR,LTDTER,NIIGYoY,NIM,NRGYoY,OEGYoY,OPM,PFR,POCOGS,POOE,PSR,PTPGYoY,QR,ROA,ROE,ROFA,ROI,ROIC,ROLTOA,ROS,RTPR,RTSR,RTTAR,SG&AEGYoY,STDGYoY,STDTAR,STDTER,TAGYoY,TAT,TIE,TOIGYoY
Banking,2022,4,,-0.011720378882680715,-0.01748930943392302,,1.1094174029862012,0.01700141501752546,-0.0051441038864472885,-0.005464150992782566,0.19383984634054183,0.028036691648953577,,1.9281050508443895,1.8760360430233125,,0.3100869822269765,-1.7453812752185318,,0.025459083633975626,4.751795523570535,0.6245963312297982,2.6601425330264363,0.9026090437004143,10.46313491202302,0.9026090437004143,10.916816503388937,-3587869.027499,-7737491.6172472,,,,9.041116121562178,0.09739095629958575,21.195180590095553,22821383.7837104,0.28384707719650143,0.9026090437004143,,,1.1094174029862012,,0.48296462892520836,,,19.303664180296387,0.11389799455053727,,0.8552574810653131,0.8553797261277065,,0.010813293872072003,,,1.3601522075841224,,-13.846090286035844,-1.0788793396490313,,,,0.0040649395342251616,0.04056176558880154,0.9404570063812071,0.0038003812963703604,,0.822159986093533,0.2852280129355834,0.04278684120901211,1.589020907731163,0.0381189904464108,,,,,,,0.48296462892520836,
Banking,2023,0,,-0.01127628670535787,-0.01664730948503213,,1.1091897054666966,0.02085251010308927,-0.025476485644159712,-0.027532861420865397,0.20569537900906035,0.04127579128846648,0.21965346920230883,0.7654807368157246,0.7245202369683887,,0.3829386305746425,0.2996795002561691,0.19441472720855,0.03713487966446928,10.237704881994262,0.6657814918824787,2.9894733330394065,0.9026610215556928,10.256298968686856,0.9026610215556928,10.640885265392537,-19981858.218477733,-24641854.9278514,,,,2.1114013120681805,0.09733897844430711,24.788539895103682,17020861.66329907,0.29556800022845575,0.9026610215556928,,,1.1091897054666966,0.05718175021530879,0.5416586551111539,,0.04695525674062387,22.432165666758124,0.2265240538445417,,0.8524835518641342,0.8526570544236044,0.14303319070363568,0.036238306344812087,,0.05009436689364334,1.3327043272565893,,-15.706023828398758,-1.3441036168227452,,,,0.016393686369095842,0.1637683991004538,3.8630115540408108,0.01509849943262414,,3.414163039636768,0.34540143142080093,0.03399101757067757,0.33474483045453024,0.03040147911864374,,,,,,,0.5416586551111539,0.05284717913351663
Banking,2023,1,,-0.011894612506611668,-0.01761908543861189,,1.1101646832294276,0.021042027794256422,-0.006560745710650967,-0.006662902945013806,0.16534774831474064,-0.0017524576019389208,,-0.25023522573813156,-0.24271692432201827,,-0.03855949394538684,1.171546015111869,,-0.0016780347025684077,1.0351574698757136,0.5303460552074015,2.636273415809086,0.9018824732330513,10.243212104319124,0.9018824732330513,10.657011892862029,-4602746.544224666,-8874846.819115933,,,,-0.21708859096080885,0.0981175267669487,22.40750403438631,-3955376.2240312,0.25522960499164543,0.9018824732330513,,,1.1101646832294276,,0.51236315558888,,,20.464360622082726,0.09856085947806165,,0.9243915672708376,0.9245049729571077,,0.01030148153338533,,,1.3213182409505289,,-17.032062405394694,-1.531776735975092,,,,0.004543027390273399,0.048072817780268146,0.9871340732133324,0.00447075639437553,,0.9017192504753258,0.3707159232257847,0.03631569261119507,1.2650301533124293,0.03230586147595949,,,,,,,0.51236315558888,
Banking,2023,2,,-0.012067041205956953,-0.017904379605284102,,1.1084336990282666,0.023308945265856897,-0.00783217169824427,-0.008092546240454244,0.17394262922161935,0.01654773452412538,,1.1317341290650023,1.0661378922808338,,0.1495053532485448,0.2829908877370396,,0.014807596866464372,4.846883280736108,0.5252218737327813,2.9720678069891067,0.903215273280406,10.306314591200787,0.903215273280406,10.709657378754901,-5665331.609152534,-10087834.791973667,,,,3.7689285261902294,0.096784726719594,22.82861261239179,1858953.3521340003,0.28228234356551385,0.903215273280406,,,1.1084336990282666,,0.5766795329086819,,,20.576395561532212,0.1168414957418885,,0.8699980753861152,0.8701893093563144,,0.009498213837265316,,,1.349921208904199,,-16.146330448891153,-1.3955285646616618,,,,0.004315648774490006,0.04446267650081978,1.024620677290208,0.004180498243140342,,0.9321861488724765,0.36161387495341474,0.03556249963245087,1.25240995016938,0.031755853825665606,,,,,,,0.5766795329086819,
Banking,2023,3,,-0.012244173226980277,-0.018067134287874223,,1.1098718091226847,0.025240687337237683,-0.007170346379776504,-0.007504940508337737,0.17856477953522404,0.007442887073562252,,0.6029221876250193,0.5444318029599706,,0.0671762400487817,0.2588956615345106,,0.006618702762764484,0.8066016308853368,0.47141609891436975,2.5344155919632367,0.9019521421049477,10.094596534719557,0.9019521421049477,10.483377084547847,-5328792.690922067,-9895259.128098734,,,,1.6375331207470365,0.09804785789505237,23.39158518500408,6007108.639805133,0.2852063308159028,0.9019521421049477,,,1.1098718091226847,,0.5558523874374998,,,21.119670880492155,0.12310436056720823,,0.8174539383003864,0.8175920655134862,,0.0094332792764245,,,1.3593174185921992,,-16.11705963353223,-1.3046044431659527,,,,0.0041944420645876465,0.041520674570832854,0.9955838988095372,0.004004836840429337,,0.8975762827814002,0.3567674191291022,0.03799960595573877,1.4057192542565211,0.03398226525175194,,,,,,,0.5558523874374998,
Banking,2023,4,,-0.011188779430201995,-0.016510634503825002,,1.1097442626184728,0.02079103718745223,-0.005540294940977775,-0.005993582581869595,0.20568945621404594,0.020223794869035864,,1.331265762004905,1.2597903872464329,,0.21217835385591305,-0.5406440878991707,,0.01845213728888275,3.8979585554854084,0.6744599293812877,3.0421183483516256,0.9022204047700215,10.210748277493643,0.9022204047700215,10.594287527690964,-4247398.6049758,-8907395.381016133,,,,3.8770508638445684,0.09777959522997846,24.938237798697834,13132889.077209333,0.333907147890454,0.9022204047700215,,,1.1097442626184728,,0.48418255813674166,,,22.579556597766647,0.22641476555156897,,0.8487407769034525,0.8488671841355724,,0.010037727365483095,,,1.3115499400741335,,-16.56778481608471,-1.2850396268505737,,,,0.004407343716761142,0.044055924158105206,1.0292332646405353,0.004054939210680184,,0.9003063565972365,0.31243118902199557,0.03397077465635356,1.2484296338822924,0.030376211610439983,,,,,,,0.48418255813674166,
Banking,2024,1,,-0.01186203029178799,-0.017147554386141826,,1.1135721850897984,0.022977598710216547,-0.0035057232753748636,-0.0035199536590624163,0.19718560693200946,-0.010142908068461631,,-0.9156264893465074,-0.9028257563759231,,-0.09750067629288663,1.9478449101338644,,-0.009212421429279636,-1.775225302388066,0.4750641981799216,3.179375831305118,0.8991198920756645,9.838520786357797,0.8991198920756645,10.193132531672378,-2845566.882797267,-7656304.134371267,,,,-1.6491759198644373,0.10088010792433547,25.430954858930196,-6924543.1656474,0.27140615780927213,0.8991198920756645,,,1.1135721850897984,,0.35704951254458184,,,23.01821226555928,0.21755773987764984,,0.7709938623026763,0.7711149604118357,,0.0097260772801226,,,1.3063969032167757,,-18.522699843370273,-1.6512723893015069,,,,0.004409073612338931,0.04542157228480677,1.0902340042713525,0.004394235594947097,,0.9732306446710128,0.3792161513755032,0.0318966358859968,1.3125558670721194,0.02846021719856257,,,,,,,0.35704951254458184,
Banking,2024,2,,-0.011479755635701045,-0.01659528564797877,,1.1102729808473746,0.022980761511142766,-0.002780133297865505,-0.0028526984031903555,0.20211444521292468,0.015116798832134048,,1.292478200758989,1.258349200714139,,0.17263226045772598,-0.5871533011355001,,0.013765741689453014,3.5739111529587175,0.5694474740812192,3.584944342163465,0.9016222558895899,10.051734340446028,0.9016222558895899,10.404335472159792,-2234242.3824250665,-7192603.672752733,,,,3.5026071629547775,0.0983777441104101,25.41656748550112,16751136.640669733,0.2694025503427809,0.9016222558895899,,,1.1102729808473746,,0.30480678416355494,,,22.423377822747053,0.21672308883163643,,0.7919352167159097,0.7921161119947879,,0.009649221132300417,,,1.313966503922147,,-14.16300491435261,-1.5354222879757955,,,,0.004372748937766327,0.0446992778182806,1.0695376635284881,0.0042517324504154986,,0.9049884577842364,0.3612596049767569,0.028359853596891773,1.2002090194051291,0.02532300705117494,,,,,,,0.30480678416355494,
Banking,2024,3,,-0.01195586317662712,-0.017143600235174566,,1.1106922018122678,0.02377693396732071,-0.003320552235438788,-0.003470774911760927,0.19512657290182112,-0.0011947310461528804,,0.04407984625051365,0.0747056768577928,,-0.013866713119369834,1.2995383503661841,,-0.0011488699836403997,-0.49039315786844734,0.6198447892643463,3.717773765987036,0.9013146383231957,9.998784972802563,0.9013146383231957,10.348844511683897,-2797432.9177605333,-7881723.436618133,,,,0.42936576240940433,0.09868536167680436,25.415808891150455,-962578.5191208665,0.27302616542081376,0.9013146383231957,,,1.1106922018122678,,0.3752978330607979,,,22.522833875883876,0.13655396343698614,,0.865767355974524,0.8659128415642657,,0.009173374976542324,,,1.315639237108533,,-13.381474937413163,-1.4002997066550185,,,,0.004072522199827032,0.040539568759868666,0.9941525484211146,0.003910694049895347,,0.8265547710801864,0.3450729855974148,0.020609593769936176,0.905918472650607,0.018470490771960345,,,,,,,0.3752978330607979,
Basic Resources,2015,0,-0.05084692984094721,-0.00454072605295499,,,1.7492888406112634,,0.0954559365528273,,,,,0.07421798850650631,0.07387794437323787,,,-9.731073680577605,,,,0.18179752874357502,1.1393939220177722,0.6543330709611145,3.6748534023579738,0.6543330709611145,4.272134714345754,755897.4585124999,1130282.1383035001,,,,1.6161889842936272,0.3456669290388856,1.3273154922534645,2178223.3853313336,0.0041718860047511375,0.6543330709611145,,0.13813770345384638,1.7492888406112634,,-13.386465628384729,,,1.2614082261843478,6.5567911049170675,,0.5985900658450785,0.5985900658450785,,,,,0.0633431966375716,0.479870362707741,-0.07747896456272906,-0.07213769484951361,-0.16488565662388086,,0.5119921574526588,,0.21479171340971318,,0.09550658676775405,0.0,0.2625321257879048,0.0525315122246351,0.21714670985297424,0.058372442539778,0.14875217777343333,,,0.5201296372922589,3.076263336512895,,,-13.386465628384729,
Basic Resources,2015,1,-0.0747846979887362,-0.00687541367831105,,,1.5615750767366332,,0.013424011447603074,,,,,0.10057463934644766,0.10023021624717424,,,-25.403605121045445,,,,0.22542525405487926,1.0751536502333807,0.6774949849726715,2.700479005637128,0.6774949849726715,2.905172170439323,156848.84922739997,270054.8855068,,,,4.946167674947159,0.32139765562421346,1.1628955424221585,407773.00170819997,0.004278127917236417,0.6774949849726715,,0.1386437741704447,1.5615750767366332,,-8.030975421810592,,,1.083611241751542,7.559505845743463,,0.6669478811445568,0.6669478811445568,,,,,0.05001793126608175,0.47091665902026814,-0.06009106786727929,-0.05542738765026156,-0.16602989612721294,,0.551277998931355,,0.04391183793174814,,0.015193470560643968,0.0,0.04022282705308848,0.04092723349375449,0.20234741703252457,0.18900791980693776,0.1322881383187048,,,0.5279759815766167,2.0335311244925713,,,-8.030975421810592,
Basic Resources,2015,2,-0.08758731197667707,-0.009192108044536884,,,1.6807779175751254,,0.030460329648239238,,,,,0.1842984634671073,0.18360269001683455,,,-23.09393480458715,,,,0.24200678972133813,1.036586121179304,0.6332562674449145,2.2775549928727563,0.6332562674449145,2.4411991118864504,334550.32655420003,451557.8457022,,,,2.857636942982998,0.36558762971412045,1.109563756235585,1477610.7787674,0.0038177265073989037,0.6332562674449145,,0.127505620538883,1.6807779175751254,,-12.494184987045035,,,1.0342330654307157,7.082985029583173,,0.6775957309434746,0.6775957309434746,,,,,0.07843855551423366,0.5335780856793947,-0.09386439786929951,-0.09062860845337314,-0.1523603379422051,,0.549201058090741,,0.07751456876863008,,0.029500178143036338,0.0,0.06149704929747649,0.06433841560629956,0.19072178273269602,0.1791592855131492,0.12091179434494119,,,0.46526581147964025,1.5999592619292815,,,-12.494184987045035,
Basic Resources,2015,3,-0.09602526637235205,-0.009263496575303714,,,1.7552093744149697,,0.02061777493659534,,,,,0.04071765193124405,0.04032110001252681,,,-12.863457593147766,,,,0.32174678753937547,1.0929640369335196,0.6213715458076099,2.285327918438408,0.6213715458076099,2.4390982071276626,245507.06342000002,348975.943999,,,,1.386999706433786,0.3786284541923902,1.149558641719998,231860.36437280002,0.005638310921134896,0.6213715458076099,,0.16453529697104305,1.7552093744149697,,-9.722117798015589,,,1.0765329850840595,7.324376389621305,,0.6770814354010557,0.6770814354010557,,,,,0.07057635114862312,0.5390527340757615,-0.08806020711367576,-0.08190982815050044,-0.20122559364915987,,0.6281666741099772,,0.05990347696893226,,0.025791013043607265,0.0,0.05752864126274591,0.06654832557371901,0.18326462141430516,0.2015359651368064,0.11406859163140785,,,0.4609472659242385,1.6082464830373524,,,-9.722117798015589,
Basic Resources,2015,4,-0.05943683619219588,-0.005062906796500732,,,1.868854487622798,,0.050437302598059765,,,,,0.07377407165369251,0.07377358288514821,,,-5.316388012447959,,,,0.2139573970659364,1.15833012526903,0.6039065231868092,2.2968117701721633,0.6039065231868092,2.4288040538488853,167581.2667982,275884.525727,,,,3.029997178231109,0.3960934768131908,1.238848967513832,547753.1635118,0.006424991791695244,0.6039065231868092,,0.16448035302351677,1.868854487622798,,-38.53470671566482,,,1.1844153061454576,7.8437459959107105,,0.7202256826343959,0.7202256826343959,,,,,0.09267006297632677,0.5570520059729682,-0.12213668728640373,-0.11556238051889593,-0.2070495587677322,,0.5310451471006349,,0.08056677011961597,,0.04474916442257801,0.0,0.13073613978557225,0.07410207286099928,0.1874877940729514,0.19783444487486887,0.11209655623030015,,,0.4429479940270317,1.5765860875377675,,,-38.53470671566482,
Basic Resources,2016,0,-0.06623569752429051,-0.0046404398193440515,,0.029869220180873308,1.750605509532835,,0.10156852575435356,0.1137969099563178,,0.2440856752331447,,0.04645203135778137,0.046179540725381905,458.79551027920735,0.1833881975802346,-10.377099646273317,,0.08769351827418849,0.39952073636516344,0.22810993242606978,1.231848759739081,0.6471513852888152,2.9955370531266214,0.6471513852888152,3.311508247698429,1630170.0274853334,2104058.2414661665,0.5575186648498562,-1.182923702209696,0.38019687650592165,2.612180683837923,0.35284861471118484,1.4890812548276813,2362793.811802333,0.004186860221141035,0.6471513852888152,0.38410682369952037,0.16191193185200006,1.750605509532835,,-10.536164546186887,0.47226742383292314,,1.4164707848214333,110.24413223943584,0.700781779998243,0.8100707038392247,0.8100707038392247,,,0.1476645280018929,,0.08350551678802959,0.51140852048918,-0.1069862616086086,-0.1001277116363881,-0.20138278433092152,0.622002581288333,0.5283246485705565,0.11219215557825007,0.23555012382514284,0.34331827209532845,0.09998390141632496,0.0,0.2776770657925769,0.06931256236882415,0.18856103843424413,0.05183877013468916,0.1280227411648472,0.15786025291011083,0.23937894978800375,0.4885914795108201,2.1854663492873967,0.27964139299676494,2.145032969236415,-10.536164546186887,
Basic Resources,2016,1,-0.056897703597635685,-0.004024162085016555,,,1.7114666803442795,,0.022847399274619425,0.023825839603453452,,-0.06141299472228042,,-0.03183610993110555,-0.03175859526890424,,-0.07614608185287941,8.38543860735696,,-0.023984491911283785,-0.07481005687407917,0.14655901126368537,1.1385723649830461,0.6557540711830399,3.5644010077016914,0.6557540711830399,4.113528663416139,273996.24888983334,383034.42756900005,,,,-4.465484297888879,0.34424592881696015,1.3932631566116607,609855.2364309999,0.005023383537385112,0.6557540711830399,,0.15351953054021591,1.7114666803442795,,-6.389959563634146,,,1.3229729963555055,7.344206342169195,,0.6445064424019921,0.6445064424019921,,,,,0.0746837624433916,0.4869024823978199,-0.09275307002288169,-0.08568734886785216,-0.18869919052609932,,0.44360063690885904,0.0239828345711941,0.05821509936902797,0.06915251900825571,0.02306131247775227,0.0,0.05811665324113213,0.05735240555097029,0.1950008695574816,0.20924301699997397,0.13711731705736002,,,0.51309751760218,2.9198945652996997,,0.5056793294041081,-6.389959563634146,
Basic Resources,2016,2,-0.05912336906755999,-0.00415045958962446,,,1.6335076018538441,,0.03441550023129328,0.03627985917012331,,0.178099062061596,,0.06710193294611705,0.0667335128333698,,0.09329426778749422,-28.252909669306245,,0.07388752988105106,0.29698483115580854,0.19163685156817264,1.109382455318358,0.6695769326438202,3.1850104703733995,0.6695769326438202,3.5721457938085552,514716.79060749995,621821.4674705,,,,17.01237363143189,0.3304230673561797,1.3433394532744922,246799.93193916662,0.003968841329746588,0.6695769326438202,,0.17387459024664778,1.6335076018538441,,-10.517998489409978,,,1.272545499360026,6.425459694552507,,0.7610021424615713,0.7610021424615713,,,,,0.09654693592725189,0.49520350830478116,-0.13121851691746841,-0.12455173863131735,-0.2241201816798504,,0.5185465047101171,0.03461306023099589,0.09173659485899473,0.09864798049505845,0.03283201357170676,0.0,0.07483583533045556,0.08080449303470118,0.20630545843378675,0.20275622613460564,0.14759676413375764,,,0.5047964916952189,2.4240083279118285,,0.5621380361057319,-10.517998489409978,
Basic Resources,2016,3,-0.07447663396409353,-0.0050613827961750995,,,1.7398814628057997,,0.024425153498039403,0.026588696597001974,,0.10760542583374988,,0.12501773709149608,0.12448535283537826,,0.22740277619238494,-30.426862030333258,,0.05353401270675592,0.2842189502339639,0.2936231107409394,1.1868234505664719,0.6548540103158991,3.258560730664867,0.6548540103158991,3.621022844690516,398407.03405533335,528970.4377383334,,,,33.49116760912405,0.34514598968410093,1.3782361766612947,620660.3630183333,0.003928651233985989,0.6548540103158991,,0.16083183273429139,1.7398814628057997,,-10.710790643070363,,,1.3074615134812124,116.06057546476738,,0.7770224675244343,0.7770224675244343,,,,,0.07777586315362879,0.49148580986325036,-0.10062526859425858,-0.0934058005430684,-0.2019325048952106,,0.6146945223209469,0.0267480274298931,0.0671701655194875,0.07228155866671197,0.024452680782765714,0.0,0.05516400855398612,0.06611584229205293,0.19854194791522473,0.2254120628956068,0.13716801993377511,,,0.5085141901367497,2.4815382631404326,,0.5276349300182835,-10.710790643070363,
Basic Resources,2016,4,-0.06636084310575398,-0.004610680337737631,,,1.7603338605984968,,0.03645115247093389,0.03876453875639948,,-0.03766932207153221,,-0.021984494635554266,-0.02186187901413561,,-0.09086884957427344,15.606409192486431,,-0.02398005102365551,-0.12272142747070232,0.23154689550192134,1.2235556004691601,0.6487610463249854,3.171978960019571,0.6487610463249854,3.5299216418361588,445157.66297716665,568805.4781204999,,,,-9.581510863388305,0.35123895367501445,1.4754995434032974,718355.0418896666,0.005322607230704466,0.6487610463249854,,0.15888684077056783,1.7603338605984968,,-39.81169449981919,,,1.4025810522456605,111.4489414902456,,0.8130361915519141,0.8130361915519141,,,,,0.08252133883911152,0.5040335325924806,-0.10640727810910498,-0.0994419275842504,-0.1971662278146972,,0.5294349174983994,0.03762582074547869,0.07147708163241863,0.11787084374976492,0.03502120478492889,0.0,0.10736060073085545,0.07203932517293286,0.19540938746145542,0.17945706348003407,0.13437494084852805,,,0.4959664674075193,2.358942768467658,,0.591022698708975,-39.81169449981919,
Basic Resources,2017,0,-0.031062004629204203,-0.0029709374072767075,,0.28665667761687147,1.6715470819196565,,0.06945414749074029,0.08165642942510533,,-0.0660477662738136,,-0.02056916711739933,-0.02043167524468479,-6.2975447219298175,-0.13648591542922336,15.689362547439735,,-0.04856782278274966,-0.10264341904955147,0.08999289994192201,1.2187056443958946,0.6517203775178801,2.6531119676931305,0.6517203775178801,2.8342276258813297,1693609.4856511669,2291734.3247795,0.184433868769051,-0.004334319309278097,0.2874941280451166,0.7103979260668662,0.34827962248211985,1.5662210696628251,3926876.7836050005,0.005805462281780488,0.6517203775178801,0.029889834589866562,0.14589488475694393,1.6715470819196565,,-29.20625167337411,0.4815005542969794,,1.488871687893248,27.09360241588257,0.37995197214674026,0.7590945307408642,0.7590945307408642,,,0.12957968882544235,,0.07135946206104055,0.48577845087774935,-0.08800604855388909,-0.08352761557866671,-0.17530097026955002,0.3632016641218379,0.4942424681456075,0.08230203418795225,0.18195550846231642,0.3020695835960315,0.07148514548577918,0.0,0.2400697431920902,0.05689079177507048,0.2239463013037797,0.047707022477926804,0.14187342221403537,0.04690739150433091,1.7380645869202371,0.5142215491222507,1.8940174369522664,0.278019694683367,1.9806995534064458,-29.20625167337411,
Basic Resources,2017,1,-0.022867219281069967,-0.0017862378249005049,,,1.8325258286035575,,0.026263245238613817,0.02754183559947281,,-0.13447257509003632,,-0.21834677329982818,-0.21731748499279688,,-0.293309439976335,31.268106987194358,,-0.0770845911115039,-0.2733130860350022,0.16259885490685516,1.3331500113159191,0.6505292717395182,3.0200395404749703,0.6505292717395182,3.2728789866011154,446317.777862,586114.0686571667,,,,-55.89243206059722,0.3494707282604818,1.5757523359363548,577557.2934878335,0.005453255523292195,0.6505292717395182,,0.15171613640146447,1.8325258286035575,,-20.493344306311574,,,1.4984160293520343,103.44793125061109,,0.8226448674424255,0.8226448674424255,,,,,0.07938154195233214,0.49820823071709874,-0.09899586821200572,-0.09441861012165607,-0.18377225553271936,,0.5529453011115059,0.02742254829976322,0.05995880371498346,0.09353706973605709,0.026174014042022922,0.0,0.08073792268287551,0.06976035007896582,0.22090538427307257,0.23420189101431052,0.14720926068945195,,,0.5017917692829013,2.1973946730325444,,0.42202303500448407,-20.493344306311574,
Basic Resources,2017,2,-0.0226588852117518,-0.002097888465427625,,,1.6549902405291539,,0.013491368400870384,0.014656754538425321,,0.16647440361815366,,0.19932090712040726,0.19879710609647047,,0.2444060357971353,-115.5083930666757,,0.0849936696772573,0.28204320847775244,0.17523487032752083,1.191217297693845,0.6560819623640555,2.7150831846620185,0.6560819623640555,2.9127868466791216,328834.9482411667,473054.43335,,,,11.411805625574898,0.3439180376359445,1.5097053414100994,1798839.9849798332,0.0061731598469059595,0.6560819623640555,,0.1364700563120226,1.6549902405291539,,-16.747284691260745,,,1.4319236700528135,97.04254065678744,,0.8717118519140031,0.8717118519140031,,,,,0.05778989645140233,0.5036193221467794,-0.06945265277759888,-0.06604020853939215,-0.1605515130243712,,0.5884946140864755,0.01887714102662279,0.04905367756187073,0.06470931504179513,0.01792210608554641,0.0,0.05337537652452015,0.047311589109746116,0.22700791604892312,0.17914674868979563,0.15209938568213457,,,0.4963806778532205,1.843371332748016,,0.5372921328263295,-16.747284691260745,
Basic Resources,2017,3,-0.022554148366939804,-0.0020724256408761296,,,1.9468025588096627,,0.02386614981894968,0.024827807313842588,,0.14545046026164854,,0.15525023339588206,0.15487157606082458,,0.15598557797578164,-335.9218810460027,,0.05855225563277055,0.15518628290547565,0.32480226984209837,1.4136480314368811,0.6289897068958227,2.8052015791248235,0.6289897068958227,3.0529983941511816,432093.71595950006,575720.530773,,,,3.054595264603624,0.37101029310417727,1.5766308970251524,1962737.2312906666,0.0055540359132821805,0.6289897068958227,,0.14732587962618057,1.9468025588096627,,-141.4707616912653,,,1.4958538006169133,102.14855461701372,,0.8394302829969398,0.8394302829969398,,,,,0.07110412893825692,0.5205045290004029,-0.08760546176701246,-0.0834718628034068,-0.17748643737309455,,0.827497278502821,0.026671611058809414,0.054920684729364004,0.09348979550882602,0.02558553703863939,0.0,0.07771835704000168,0.06046496623130148,0.2648410903985858,0.18576380415911029,0.14932181575449247,,,0.4794954709995971,1.965771296127884,,0.5073062600927462,-141.4707616912653,
Basic Resources,2017,4,-0.03070854195739241,-0.0029641618907026795,,,1.6591682065998927,,0.017675605873217082,0.02011525714673149,,-0.22320823588738437,,-0.24623801140458423,-0.24509100954954352,,-0.33219006941591445,183.16286300548668,,-0.12143183402317882,-0.4355850768993594,0.08898879531695564,1.2108408297215791,0.6542454283062791,2.6604989821183653,0.6542454283062791,2.841316392440407,485921.1954225001,656772.8847788334,,,,0.16489552087232706,0.345754571693721,1.5588224693494415,-393601.3436903334,0.005763591399801193,0.6542454283062791,,0.14576815000142343,1.6591682065998927,,-22.818570910649427,,,1.4798367397054777,27.097260411153325,,0.763680192981045,0.763680192981045,,,,,0.07195649017343152,0.4845637185947041,-0.09029614606699578,-0.0850710184246195,-0.1772194584387902,,0.49180165818103966,0.014973237405373105,0.04105317509488573,0.05764064055474788,0.01295058555021427,0.0,0.041223609120088385,0.044839903000743114,0.22297790575655085,0.16757625649314614,0.14162081188898382,,,0.515436281405296,1.8968187891373205,,0.5935741618097655,-22.818570910649427,
Basic Resources,2018,0,-0.01822509710958722,-0.0010224252087885333,,0.1648536126363547,1.7176451127315755,,0.05937785158002764,0.06519632717460218,,0.37446400522789874,,0.13936931152255014,0.13880841472148736,-0.5645517554262318,0.8894803631900768,-10.810694415681349,,0.2346749282828374,0.8190194843938402,0.10025208414688207,1.1690409463305451,0.634759328191404,2.3331344793529745,0.634759328191404,2.522580266178588,1433640.6844140003,2168261.0237278338,0.012861037723314456,-0.7757163431281348,0.06539950221391744,19.762114249976978,0.36524067180859593,1.5540061685847026,6818392.088666167,0.005069660101148517,0.634759328191404,0.06294245603333863,0.11828057832650692,1.7176451127315755,,-9.491815782518218,-0.06769860453734532,,1.4721565480413181,151.17344829171495,1.6313151322986181,0.712693619602789,0.712693619602789,,,0.3066117567612358,,0.05288247945625051,0.5407985200319105,-0.06519860502164226,-0.062236102754052454,-0.13914177357539245,0.032333373799563504,0.42811885213107304,0.07852624127304901,0.15094613721614172,0.36784390149806684,0.0753390160908831,0.0,0.2996389590402831,0.04466644899618916,0.14878461674062798,0.03772918393752974,0.08716117402239847,0.12757026815702974,-0.34891560073445244,0.45920147996808947,1.6204408597501858,0.01822821906311975,2.724511569978139,-9.491815782518218,
Basic Resources,2018,1,-0.02812518673070437,-0.002727171117066989,,,1.7359755341903897,,0.020863301609045825,0.021530550881498755,,0.05062055809207902,,0.1349027761369704,0.1343905706478645,,0.13498820242513426,-5.186658975046672,,0.03469762796557243,0.06993862887743348,0.08840148223116129,1.2672574595063095,0.6380746433908859,2.5889758040241913,0.6380746433908859,2.7677404551346325,407907.9969665,594506.512283,,,,5.136351462883943,0.3619253566091141,1.6520533361106402,1085719.2512615,0.005110537168527335,0.6380746433908859,,0.13686546689934376,1.7359755341903897,,-6.107806765181684,,,1.5614380097047185,26.889999421236695,,0.7746262610510627,0.7746262610510627,,,,,0.06711934193848666,0.5063507216373152,-0.08319570324058001,-0.07953216654604173,-0.163939112268337,,0.5018454098218103,0.02496587929944909,0.05091342100567009,0.10571159281728533,0.024357617872365903,0.0,0.09327207241479835,0.056083587795675884,0.24393261611749872,0.14709123308020575,0.1501998372569476,,,0.4936492783626849,1.8143495429731284,,0.6605122901425357,-6.107806765181684,
Basic Resources,2018,2,-0.03480971096672979,-0.0018884599272421792,,,1.8591681885449758,,0.03909289711894792,0.039659363872503454,,0.3614794722438666,,0.17053069026403386,0.1702718978387415,,0.475387363885344,-71.00654662021522,,0.17111058406131371,0.8495052104949066,0.29507140173346386,1.3515113648824917,0.617269641674742,2.390521316425098,0.617269641674742,2.553179837916988,395945.1973638334,579127.7114401668,,,,14.820019510018833,0.3827303583252581,1.6106301843707096,1595711.7797705,0.003272698484137112,0.617269641674742,,0.12668522349911532,1.8591681885449758,,-24.33747975846271,,,1.5270361202133564,27.286220686594167,,0.7706173761820123,0.7706173761820123,,,,,0.0722516722715643,0.5343659859612021,-0.0900105039599523,-0.0865477736891528,-0.15185902274360832,,0.6946211484787169,0.040622695872643104,0.07064722690011825,0.17391736407040534,0.04034232498854936,0.0,0.16022184806715614,0.06050964738961658,0.2344727680015908,0.1218677803642348,0.13643614221677658,,,0.46563401403879795,1.6199039402430857,,0.83491015079065,-24.33747975846271,
